SAP_STORE_ID,STORE_NAME,BRAND,SUBBRAND,CLASS,SUBCLASS,STYLE_CODE,ITEM_ID,SIZE,FASHION,COLOR_DESCRIPTION,SEASON,GENDER,MRP,SOH,ON_HOLD,QUALITY,LOAD_RUN_DATE
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_L,L,CORE,NAVY,AW24,M,3200,14,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_L,L,CORE,WHITE,AW24,M,3200,8,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XL,XL,CORE,GREY,AW24,M,3200,5,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XL,XL,CORE,BLACK,AW24,M,3200,10,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XL,XL,CORE,BLUE,AW24,M,3200,4,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XL,XL,CORE,WHITE,AW24,M,3200,10,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XXL,XXL,CORE,GREY,AW24,M,3200,2,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XXL,XXL,CORE,BLACK,AW24,M,3200,3,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XXL,XXL,CORE,NAVY,AW24,M,3200,11,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1001,ARW1001_XXL,XXL,CORE,WHITE,AW24,M,3200,8,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_S,S,CORE,WHITE,AW24,M,3400,12,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_S,S,CORE,NAVY,AW24,M,3400,9,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_S,S,CORE,NAVY,AW24,M,3400,11,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_S,S,CORE,WHITE,AW24,M,3400,6,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_M,M,CORE,BLUE,AW24,M,3400,1,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_M,M,CORE,WHITE,AW24,M,3400,9,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_M,M,CORE,WHITE,AW24,M,3400,7,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_M,M,CORE,BLACK,AW24,M,3400,12,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_L,L,CORE,BLACK,AW24,M,3400,14,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_L,L,CORE,BLACK,AW24,M,3400,5,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_L,L,CORE,BLUE,AW24,M,3400,11,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_L,L,CORE,WHITE,AW24,M,3400,8,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XL,XL,CORE,NAVY,AW24,M,3400,5,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XL,XL,CORE,BLUE,AW24,M,3400,7,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XL,XL,CORE,GREY,AW24,M,3400,14,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XL,XL,CORE,NAVY,AW24,M,3400,8,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XXL,XXL,CORE,BLACK,AW24,M,3400,7,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XXL,XXL,CORE,BLUE,AW24,M,3400,1,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XXL,XXL,CORE,BLACK,AW24,M,3400,1,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1002,ARW1002_XXL,XXL,CORE,BLACK,AW24,M,3400,12,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_S,S,CORE,GREY,SS25,M,1900,6,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_S,S,CORE,GREY,SS25,M,1900,12,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_S,S,CORE,BLACK,SS25,M,1900,4,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_S,S,CORE,BLUE,SS25,M,1900,4,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_M,M,CORE,NAVY,SS25,M,1900,8,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_M,M,CORE,NAVY,SS25,M,1900,13,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_M,M,CORE,BLACK,SS25,M,1900,12,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_M,M,CORE,BLUE,SS25,M,1900,7,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_L,L,CORE,WHITE,SS25,M,1900,15,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_L,L,CORE,WHITE,SS25,M,1900,1,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_L,L,CORE,BLUE,SS25,M,1900,4,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_L,L,CORE,NAVY,SS25,M,1900,13,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XL,XL,CORE,GREY,SS25,M,1900,2,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XL,XL,CORE,NAVY,SS25,M,1900,12,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XL,XL,CORE,NAVY,SS25,M,1900,14,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XL,XL,CORE,NAVY,SS25,M,1900,8,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XXL,XXL,CORE,WHITE,SS25,M,1900,0,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XXL,XXL,CORE,BLACK,SS25,M,1900,8,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XXL,XXL,CORE,BLACK,SS25,M,1900,3,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1003,ARW1003_XXL,XXL,CORE,BLUE,SS25,M,1900,13,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_S,S,FASHION,NAVY,SS25,M,2700,5,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_S,S,FASHION,BLACK,SS25,M,2700,3,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_S,S,FASHION,BLUE,SS25,M,2700,6,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_S,S,FASHION,BLUE,SS25,M,2700,11,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_M,M,FASHION,NAVY,SS25,M,2700,0,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_M,M,FASHION,GREY,SS25,M,2700,10,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_M,M,FASHION,WHITE,SS25,M,2700,0,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_M,M,FASHION,BLACK,SS25,M,2700,11,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_L,L,FASHION,WHITE,SS25,M,2700,7,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_L,L,FASHION,NAVY,SS25,M,2700,7,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_L,L,FASHION,WHITE,SS25,M,2700,2,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_L,L,FASHION,WHITE,SS25,M,2700,15,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XL,XL,FASHION,BLUE,SS25,M,2700,4,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XL,XL,FASHION,NAVY,SS25,M,2700,15,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XL,XL,FASHION,BLACK,SS25,M,2700,5,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XL,XL,FASHION,BLUE,SS25,M,2700,13,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XXL,XXL,FASHION,BLACK,SS25,M,2700,6,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XXL,XXL,FASHION,BLACK,SS25,M,2700,12,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XXL,XXL,FASHION,NAVY,SS25,M,2700,14,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1004,ARW1004_XXL,XXL,FASHION,WHITE,SS25,M,2700,14,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_S,S,FASHION,WHITE,AW24,M,2300,10,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_S,S,FASHION,NAVY,AW24,M,2300,7,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_S,S,FASHION,WHITE,AW24,M,2300,7,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_S,S,FASHION,WHITE,AW24,M,2300,2,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_M,M,FASHION,WHITE,AW24,M,2300,7,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_M,M,FASHION,BLACK,AW24,M,2300,1,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_M,M,FASHION,NAVY,AW24,M,2300,2,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_M,M,FASHION,BLACK,AW24,M,2300,7,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_L,L,FASHION,BLUE,AW24,M,2300,15,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_L,L,FASHION,NAVY,AW24,M,2300,4,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_L,L,FASHION,BLUE,AW24,M,2300,15,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_L,L,FASHION,GREY,AW24,M,2300,15,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XL,XL,FASHION,WHITE,AW24,M,2300,6,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XL,XL,FASHION,GREY,AW24,M,2300,3,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XL,XL,FASHION,GREY,AW24,M,2300,11,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XL,XL,FASHION,GREY,AW24,M,2300,13,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XXL,XXL,FASHION,WHITE,AW24,M,2300,1,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XXL,XXL,FASHION,GREY,AW24,M,2300,1,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XXL,XXL,FASHION,WHITE,AW24,M,2300,10,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1005,ARW1005_XXL,XXL,FASHION,BLUE,AW24,M,2300,7,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_S,S,FASHION,GREY,SS25,M,2100,4,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_S,S,FASHION,BLACK,SS25,M,2100,5,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_S,S,FASHION,BLUE,SS25,M,2100,14,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_S,S,FASHION,GREY,SS25,M,2100,2,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_M,M,FASHION,WHITE,SS25,M,2100,3,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_M,M,FASHION,WHITE,SS25,M,2100,0,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_M,M,FASHION,BLUE,SS25,M,2100,7,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_M,M,FASHION,GREY,SS25,M,2100,13,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_L,L,FASHION,BLUE,SS25,M,2100,15,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_L,L,FASHION,WHITE,SS25,M,2100,12,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_L,L,FASHION,GREY,SS25,M,2100,5,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_L,L,FASHION,GREY,SS25,M,2100,0,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XL,XL,FASHION,GREY,SS25,M,2100,8,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XL,XL,FASHION,GREY,SS25,M,2100,9,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XL,XL,FASHION,BLUE,SS25,M,2100,15,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XL,XL,FASHION,BLACK,SS25,M,2100,6,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XXL,XXL,FASHION,WHITE,SS25,M,2100,6,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XXL,XXL,FASHION,BLACK,SS25,M,2100,1,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XXL,XXL,FASHION,WHITE,SS25,M,2100,1,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1006,ARW1006_XXL,XXL,FASHION,NAVY,SS25,M,2100,15,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_S,S,FASHION,NAVY,AW24,M,3800,1,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_S,S,FASHION,BLUE,AW24,M,3800,2,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_S,S,FASHION,NAVY,AW24,M,3800,2,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_S,S,FASHION,BLUE,AW24,M,3800,2,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_M,M,FASHION,WHITE,AW24,M,3800,12,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_M,M,FASHION,NAVY,AW24,M,3800,7,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_M,M,FASHION,NAVY,AW24,M,3800,1,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_M,M,FASHION,GREY,AW24,M,3800,2,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_L,L,FASHION,BLACK,AW24,M,3800,10,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_L,L,FASHION,BLACK,AW24,M,3800,6,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_L,L,FASHION,BLACK,AW24,M,3800,7,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_L,L,FASHION,BLUE,AW24,M,3800,12,0,Q1,2026-04-07
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_XL,XL,FASHION,GREY,AW24,M,3800,9,0,Q1,2026-03-17
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_XL,XL,FASHION,WHITE,AW24,M,3800,10,0,Q1,2026-03-24
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_XL,XL,FASHION,GREY,AW24,M,3800,0,0,Q1,2026-03-31
8194,MG Road|BLR,Arrow,Arrow,FORMAL SHIRTS,FORMAL SHIRTS_SUB,ARW1007,ARW1007_XL,XL,FASHION,WHITE,AW24,M,3800,3,0,Q1,2026-04-07
